Fold	Prediction	Truth
2	0.0	0
2	0.0003830824904892138	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.03	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.03	0
2	0.0	0
2	0.0	0
2	0.0018314517540314423	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.00022635680195538045	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.7003007125876334	1
2	0.00011653421302544108	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0004329572866568893	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.010318606353103674	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.002557645478434239	0
2	2.949852507374631e-05	0
2	0.0	0
2	5.576265921093507e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.002557645478434239	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.001002284785455876	0
2	0.0	0
2	0.0	0
2	0.05	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.11	0
2	0.002557645478434239	0
2	0.0	0
2	0.00028804257845638307	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.00020678634734242406	0
2	0.01002906976744186	0
2	0.0006212823292431947	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.03	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	1.0	1
2	0.010203088879217292	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.030030959752321982	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0003331878889606614	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	5.681864038804549e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.1	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.04	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	5.9523809523809524e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	2.9585798816568047e-05	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.97	1
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.001549425516560609	0
2	0.0	0
2	3.205128205128205e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	0.01	0
2	0.04	0
2	0.01	0
2	0.0	0
2	0.0	0
2	5.643879173290938e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.03	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.0	0
2	5.7827136971763305e-05	0
2	0.03	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0003968351312425089	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0005324025770457374	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	2.6246719160104988e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.03	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	2.8490028490028492e-05	0
2	3.0959752321981425e-05	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0015152826309736385	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.02	0
2	0.0	0
2	8.887221149661307e-05	0
2	0.0	0
2	0.002557645478434239	0
2	0.02	0
2	2.8089887640449436e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	5.1546391752577315e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.020112905982829905	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0008284738541059528	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0009942867658079776	0
2	0.0006910101844301431	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.020262500355616022	0
2	0.0010748320381622298	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.02	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	2.9585798816568047e-05	0
2	0.04	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	2.8328611898016997e-05	0
2	0.0	0
2	0.04	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0005462200121327294	0
2	0.01	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.94	1
2	0.0	0
2	0.0	0
2	2.949852507374631e-05	0
2	5.9316671939259726e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.020030395136778116	0
2	0.11	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0006037392166518851	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.002557645478434239	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0008047411057792082	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.03	0
2	0.0	0
2	3.0959752321981425e-05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.000778550625124925	0
2	0.01030836733010031	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.05	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.01	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
2	0.0	0
3	0.0	0
3	0.0	0
3	0.00024334175159425472	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.020186915887850466	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	2.8735632183908045e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.001245718105160227	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0015199751910539986	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.04	0
3	0.0	0
3	0.06014400940740005	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0018675122655737789	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00017205407275690214	0
3	0.01	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00044737941637765656	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.01019970536690038	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.04	0
3	0.02	0
3	0.0	0
3	0.01	0
3	0.10040839371326978	0
3	8.4366391184573e-05	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0003115894476498806	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00011834319526627219	0
3	0.01	0
3	0.0004272661116388478	0
3	0.0	0
3	0.0	0
3	0.00036940972366673153	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0011875258505254292	0
3	0.0013191459790842883	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.85	1
3	0.0	0
3	8.014260249554367e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.005785367436954875	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.98	1
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.09	0
3	0.01	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.07	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.04	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.04	0
3	0.0	0
3	9.375e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0003025133492273908	0
3	0.0	0
3	0.0	0
3	0.0	0
3	1.0	1
3	0.03	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.7803468208092484e-05	0
3	0.0	0
3	0.0	0
3	0.19005917159763314	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0021337892427592477	0
3	0.0	0
3	0.010410857475132032	0
3	5.390835579514825e-05	0
3	0.0	0
3	0.01	0
3	0.004402307297054068	0
3	8.505793892193022e-05	0
3	0.0	0
3	0.03016786724980705	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.04	0
3	0.0	0
3	8.571428571428571e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.00019620949819871704	0
3	0.00011771823681936041	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.08	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0007064205336516008	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0024877115730450147	0
3	2.8735632183908045e-05	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.02	0
3	0.0	0
3	0.00011521281078803203	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0004563050518893087	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	8.823529411764705e-05	0
3	0.0001571840968077856	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	6.17283950617284e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.8800285714285714	1
3	8.823529411764705e-05	0
3	0.0	0
3	0.005785367436954875	0
3	0.03	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.06	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.00016769270232140567	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0023190881801026584	0
3	6.0606060606060605e-05	0
3	0.02	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	5.786195075044943e-05	0
3	0.0	0
3	6.153846153846154e-05	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	3.048780487804878e-05	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.02	0
3	0.01	0
3	0.0	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.005785367436954875	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.05	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.01	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.005785367436954875	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.06	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
3	0.0	0
